id_compra,data,horario,ano,mes,dia_semana,categoria,preco_unitario,quantidade,frete,valor_total,metodo_pagamento,id_cliente,cidade,uf,regiao,idade,sexo_biologico,cashback,avaliacao_compra
155,2023-01-20,18:11,2023,1,Friday,Casa E Limpeza,76.9,5,30.76,415.26,Cartão de Débito,9487,Recife,Pernambuco,Nordeste,25,Masculino,0,9
150,2023-01-20,21:42,2023,1,Friday,Alimentos E Bebidas,11.9,2,0.0,23.8,Cartão de Débito,8016,Campinas,São Paulo,Sudeste,28,Feminino,1,7
158,2023-01-20,18:35,2023,1,Friday,Eletrônicos,4531.0,4,906.2,19030.2,PIX,1948,Olinda,Pernambuco,Nordeste,32,Feminino,1,6
151,2023-01-20,18:53,2023,1,Friday,Casa E Limpeza,43.9,3,9.22,140.92,Cartão de Crédito,9905,Paulista,Pernambuco,Nordeste,25,Masculino,1,10
153,2023-01-20,14:35,2023,1,Friday,Alimentos E Bebidas,60.9,4,14.62,258.21999999999997,Boleto,6455,São Luís,Maranhão,Nordeste,58,Feminino,0,10
154,2023-01-20,00:39,2023,1,Friday,Beleza E Cuidados Pessoais,78.9,2,1.58,159.38000000000002,Cartão de Crédito,6770,Ribeirão Das Neves,Minas Gerais,Sudeste,31,Feminino,1,9
152,2023-01-20,21:21,2023,1,Friday,Alimentos E Bebidas,18.0,3,1.08,55.08,PIX,6064,Rio De Janeiro,Rio De Janeiro,Sudeste,37,Feminino,1,9
167,2023-01-21,21:31,2023,1,Saturday,Eletrodomésticos,3504.9,3,736.03,11250.730000000001,Boleto,5686,Florianópolis,Santa Catarina,Sul,60,Masculino,0,8
166,2023-01-21,18:28,2023,1,Saturday,Alimentos E Bebidas,25.9,3,0.0,77.69999999999999,Cartão de Crédito,8799,Osasco,São Paulo,Sudeste,45,Feminino,0,9
162,2023-01-21,21:40,2023,1,Saturday,Alimentos E Bebidas,7.9,3,0.0,23.700000000000003,PIX,7786,Campinas,São Paulo,Sudeste,49,Feminino,0,9
168,2023-01-21,18:02,2023,1,Saturday,Casa E Limpeza,163.9,1,0.0,163.9,PIX,8925,Itaquaquecetuba,São Paulo,Sudeste,40,Masculino,0,10
165,2023-01-21,16:55,2023,1,Saturday,Livros,149.9,2,8.99,308.79,PIX,4093,Serra,Espírito Santo,Sudeste,53,Masculino,0,3
159,2023-01-21,22:15,2023,1,Saturday,Beleza E Cuidados Pessoais,171.9,5,34.38,893.88,Cartão de Crédito,8145,Montes Claros,Minas Gerais,Sudeste,29,Feminino,1,9
164,2023-01-21,22:53,2023,1,Saturday,Eletrodomésticos,3617.0,2,0.0,7234.0,Boleto,7516,São Paulo,São Paulo,Sudeste,55,Masculino,0,9
160,2023-01-21,21:28,2023,1,Saturday,Livros,59.9,1,2.4,62.3,Cartão de Crédito,1210,Cuiabá,Mato Grosso,Centro-Oeste,41,Masculino,0,7
163,2023-01-21,18:34,2023,1,Saturday,Eletrodomésticos,3373.0,5,843.25,17708.25,Cartão de Débito,4248,Brasília,Distrito Federal,Centro-Oeste,20,Masculino,1,9
161,2023-01-21,00:52,2023,1,Saturday,Alimentos E Bebidas,90.9,4,3.64,367.24,PIX,6086,Uberlândia,Minas Gerais,Sudeste,35,Masculino,0,2
174,2023-01-22,17:08,2023,1,Sunday,Alimentos E Bebidas,22.9,2,0.0,45.8,Boleto,8813,Itaquaquecetuba,São Paulo,Sudeste,30,Feminino,1,6
173,2023-01-22,21:38,2023,1,Sunday,Eletrodomésticos,2822.9,4,677.5,11969.1,Cartão de Crédito,8411,Curitiba,Paraná,Sul,33,Masculino,1,10
169,2023-01-22,23:11,2023,1,Sunday,Livros,101.0,2,2.02,204.02,Cartão de Crédito,5286,Rio De Janeiro,Rio De Janeiro,Sudeste,45,Masculino,0,8
170,2023-01-22,19:13,2023,1,Sunday,Casa E Limpeza,88.0,1,0.0,88.0,Boleto,2792,Taubaté,São Paulo,Sudeste,60,Masculino,0,7
175,2023-01-22,19:36,2023,1,Sunday,Casa E Limpeza,12.9,2,2.32,28.12,Cartão de Crédito,9736,Recife,Pernambuco,Nordeste,45,Masculino,0,9
171,2023-01-22,17:15,2023,1,Sunday,Beleza E Cuidados Pessoais,134.9,1,0.0,134.9,Cartão de Débito,3217,Santos,São Paulo,Sudeste,27,Masculino,0,9
172,2023-01-22,17:49,2023,1,Sunday,Alimentos E Bebidas,14.9,4,4.17,63.77,PIX,5463,Fortaleza,Ceará,Nordeste,45,Masculino,0,9
176,2023-01-22,18:04,2023,1,Sunday,Casa E Limpeza,123.9,2,0.0,247.8,Cartão de Crédito,4178,Barueri,São Paulo,Sudeste,28,Feminino,0,9
181,2023-01-24,23:53,2023,1,Tuesday,Eletrodomésticos,3063.9,2,490.22,6618.02,Boleto,9697,João Pessoa,Paraíba,Nordeste,30,Feminino,1,8
177,2023-01-24,18:48,2023,1,Tuesday,Livros,29.9,1,1.2,31.099999999999998,PIX,4079,Brasília,Distrito Federal,Centro-Oeste,34,Masculino,1,9
183,2023-01-24,18:34,2023,1,Tuesday,Alimentos E Bebidas,39.9,4,7.98,167.57999999999998,PIX,5768,Fortaleza,Ceará,Nordeste,35,Masculino,1,9
180,2023-01-24,14:36,2023,1,Tuesday,Eletrônicos,5682.9,1,284.14,5967.04,Cartão de Crédito,3945,Caxias Do Sul,Rio Grande Do Sul,Sul,45,Feminino,0,7
182,2023-01-24,18:47,2023,1,Tuesday,Casa E Limpeza,72.0,3,12.96,228.96,Cartão de Crédito,9316,Recife,Pernambuco,Nordeste,42,Feminino,0,7
178,2023-01-24,22:32,2023,1,Tuesday,Alimentos E Bebidas,40.9,5,8.18,212.68,PIX,2714,São Gonçalo,Rio De Janeiro,Sudeste,43,Masculino,0,9
185,2023-01-24,21:39,2023,1,Tuesday,Papelaria E Escritório,4.9,2,0.69,10.49,Boleto,2226,Pelotas,Rio Grande Do Sul,Sul,62,Masculino,0,10
184,2023-01-24,17:00,2023,1,Tuesday,Alimentos E Bebidas,27.9,1,0.0,27.9,Cartão de Crédito,1213,São Paulo,São Paulo,Sudeste,28,Masculino,1,7
179,2023-01-24,17:28,2023,1,Tuesday,Casa E Limpeza,182.9,2,0.0,365.8,Cartão de Crédito,8209,Campinas,São Paulo,Sudeste,29,Feminino,1,9
186,2023-01-24,17:22,2023,1,Tuesday,Casa E Limpeza,23.9,5,3.58,123.08,Cartão de Crédito,4997,Rio De Janeiro,Rio De Janeiro,Sudeste,49,Masculino,0,9
188,2023-01-25,00:30,2023,1,Wednesday,Beleza E Cuidados Pessoais,59.9,1,1.8,61.699999999999996,PIX,7165,Curitiba,Paraná,Sul,50,Feminino,0,7
196,2023-01-25,15:13,2023,1,Wednesday,Beleza E Cuidados Pessoais,62.9,2,6.29,132.09,Cartão de Débito,6431,Fortaleza,Ceará,Nordeste,27,Masculino,0,7
194,2023-01-25,23:53,2023,1,Wednesday,Beleza E Cuidados Pessoais,161.9,4,45.33,692.9300000000001,PIX,1217,Maceió,Alagoas,Nordeste,40,Feminino,0,9
195,2023-01-25,00:42,2023,1,Wednesday,Eletrônicos,6088.9,2,0.0,12177.8,Cartão de Crédito,7799,Campinas,São Paulo,Sudeste,22,Feminino,1,10
187,2023-01-25,21:37,2023,1,Wednesday,Eletrônicos,7225.0,3,2167.5,23842.5,PIX,9795,Recife,Pernambuco,Nordeste,45,Feminino,0,9
192,2023-01-25,18:27,2023,1,Wednesday,Alimentos E Bebidas,60.9,5,15.23,319.73,PIX,4335,Belo Horizonte,Minas Gerais,Sudeste,45,Masculino,0,9
189,2023-01-25,16:51,2023,1,Wednesday,Alimentos E Bebidas,15.9,2,0.64,32.44,Boleto,2292,Rio De Janeiro,Rio De Janeiro,Sudeste,62,Feminino,0,9
191,2023-01-25,23:12,2023,1,Wednesday,Eletrodomésticos,3474.9,5,0.0,17374.5,Cartão de Crédito,1052,São Paulo,São Paulo,Sudeste,48,Feminino,0,10
197,2023-01-25,23:13,2023,1,Wednesday,Casa E Limpeza,96.9,5,33.92,518.42,Cartão de Crédito,9907,Recife,Pernambuco,Nordeste,28,Masculino,1,9
190,2023-01-25,22:04,2023,1,Wednesday,Alimentos E Bebidas,61.9,4,17.33,264.93,PIX,4239,Campo Grande,Mato Grosso Do Sul,Centro-Oeste,49,Feminino,0,8
198,2023-01-25,00:18,2023,1,Wednesday,Eletrodomésticos,2348.9,1,93.96,2442.86,PIX,9923,Montes Claros,Minas Gerais,Sudeste,48,Masculino,0,9
193,2023-01-25,15:38,2023,1,Wednesday,Alimentos E Bebidas,86.9,4,20.86,368.46000000000004,PIX,9483,João Pessoa,Paraíba,Nordeste,46,Feminino,0,9
199,2023-01-26,18:00,2023,1,Thursday,Papelaria E Escritório,2.9,5,1.45,15.95,Cartão de Crédito,5531,Ananindeua,Pará,Norte,25,Masculino,1,9
202,2023-01-26,21:44,2023,1,Thursday,Eletrônicos,7497.9,3,0.0,22493.699999999997,PIX,9240,São Bernardo Do Campo,São Paulo,Sudeste,46,Masculino,0,10
205,2023-01-26,16:26,2023,1,Thursday,Alimentos E Bebidas,23.9,1,1.67,25.57,PIX,6452,Manaus,Amazonas,Norte,34,Feminino,1,9
207,2023-01-26,19:25,2023,1,Thursday,Beleza E Cuidados Pessoais,201.9,1,18.17,220.07,Cartão de Crédito,2076,Salvador,Bahia,Nordeste,42,Masculino,0,9
200,2023-01-26,15:21,2023,1,Thursday,Beleza E Cuidados Pessoais,40.9,3,3.68,126.38,Cartão de Crédito,5512,Porto Alegre,Rio Grande Do Sul,Sul,29,Feminino,1,9
201,2023-01-26,17:41,2023,1,Thursday,Casa E Limpeza,94.9,5,0.0,474.5,PIX,1603,São Paulo,São Paulo,Sudeste,47,Feminino,0,10
206,2023-01-26,18:32,2023,1,Thursday,Papelaria E Escritório,48.9,3,10.27,156.97,Cartão de Crédito,8448,Curitiba,Paraná,Sul,45,Masculino,0,10
204,2023-01-26,19:48,2023,1,Thursday,Casa E Limpeza,10.9,4,2.62,46.22,PIX,5695,Curitiba,Paraná,Sul,37,Feminino,1,8
203,2023-01-26,14:11,2023,1,Thursday,Papelaria E Escritório,11.9,1,0.95,12.85,PIX,8590,Teresina,Piauí,Nordeste,48,Feminino,0,10
208,2023-01-26,21:44,2023,1,Thursday,Papelaria E Escritório,30.9,5,7.72,162.22,Cartão de Débito,1063,Rio De Janeiro,Rio De Janeiro,Sudeste,27,Masculino,1,7
212,2023-01-27,23:09,2023,1,Friday,Eletrônicos,5506.9,4,1101.38,23128.98,Cartão de Crédito,9097,Belo Horizonte,Minas Gerais,Sudeste,34,Masculino,1,10
211,2023-01-27,18:56,2023,1,Friday,Beleza E Cuidados Pessoais,89.9,1,0.9,90.80000000000001,Cartão de Crédito,4176,Belo Horizonte,Minas Gerais,Sudeste,36,Masculino,1,9
220,2023-01-27,21:25,2023,1,Friday,Casa E Limpeza,193.9,4,46.54,822.14,PIX,8260,São Luís,Maranhão,Nordeste,42,Feminino,0,9
215,2023-01-27,22:14,2023,1,Friday,Beleza E Cuidados Pessoais,194.9,4,38.98,818.58,PIX,2786,Salvador,Bahia,Nordeste,32,Masculino,1,2
213,2023-01-27,00:53,2023,1,Friday,Beleza E Cuidados Pessoais,200.9,2,20.09,421.89,Cartão de Crédito,7014,Rio De Janeiro,Rio De Janeiro,Sudeste,38,Masculino,1,1
210,2023-01-27,18:51,2023,1,Friday,Eletrodomésticos,3650.9,4,0.0,14603.6,Cartão de Crédito,7394,Campinas,São Paulo,Sudeste,44,Masculino,0,9
217,2023-01-27,14:15,2023,1,Friday,Papelaria E Escritório,12.9,4,1.03,52.63,Cartão de Crédito,3522,Niterói,Rio De Janeiro,Sudeste,34,Feminino,1,10
216,2023-01-27,16:27,2023,1,Friday,Alimentos E Bebidas,55.9,4,20.12,243.72,Cartão de Crédito,1998,Salvador,Bahia,Nordeste,43,Masculino,0,5
209,2023-01-27,23:57,2023,1,Friday,Casa E Limpeza,123.9,4,9.91,505.51000000000005,Cartão de Crédito,4404,Belo Horizonte,Minas Gerais,Sudeste,27,Masculino,0,7
219,2023-01-27,21:21,2023,1,Friday,Ferramentas E Construção,272.9,4,0.0,1091.6,Cartão de Crédito,5039,São José Dos Campos,São Paulo,Sudeste,29,Masculino,0,7
218,2023-01-27,23:48,2023,1,Friday,Alimentos E Bebidas,91.9,4,0.0,367.6,Cartão de Crédito,6938,São Bernardo Do Campo,São Paulo,Sudeste,33,Masculino,1,9
214,2023-01-27,21:56,2023,1,Friday,Casa E Limpeza,40.9,4,0.0,163.6,PIX,9738,Guarulhos,São Paulo,Sudeste,35,Masculino,0,8
224,2023-01-28,20:14,2023,1,Saturday,Casa E Limpeza,72.9,4,8.75,300.35,PIX,2750,Juiz De Fora,Minas Gerais,Sudeste,41,Masculino,0,10
228,2023-01-28,14:46,2023,1,Saturday,Papelaria E Escritório,45.9,3,5.51,143.20999999999998,Cartão de Débito,2653,Londrina,Paraná,Sul,28,Masculino,1,3
225,2023-01-28,17:20,2023,1,Saturday,Ferramentas E Construção,86.9,2,0.0,173.8,PIX,7868,Santo André,São Paulo,Sudeste,48,Feminino,0,10
227,2023-01-28,00:53,2023,1,Saturday,Beleza E Cuidados Pessoais,129.9,4,0.0,519.6,PIX,7023,Campinas,São Paulo,Sudeste,49,Masculino,0,7
229,2023-01-28,14:55,2023,1,Saturday,Alimentos E Bebidas,89.9,3,26.97,296.6700000000001,PIX,7443,Palmas,Tocantins,Norte,45,Feminino,0,8
222,2023-01-28,18:26,2023,1,Saturday,Alimentos E Bebidas,61.9,2,9.9,133.7,PIX,9524,João Pessoa,Paraíba,Nordeste,33,Feminino,0,10
223,2023-01-28,23:43,2023,1,Saturday,Casa E Limpeza,8.9,5,2.67,47.17,PIX,2481,Salvador,Bahia,Nordeste,34,Feminino,1,9
226,2023-01-28,22:34,2023,1,Saturday,Eletrodomésticos,3791.9,1,37.92,3829.82,Cartão de Débito,7790,Vila Velha,Espírito Santo,Sudeste,29,Feminino,0,8
221,2023-01-28,23:16,2023,1,Saturday,Beleza E Cuidados Pessoais,147.0,3,0.0,441.0,Cartão de Crédito,6501,Osasco,São Paulo,Sudeste,42,Feminino,0,9
240,2023-01-29,21:47,2023,1,Sunday,Ferramentas E Construção,289.9,5,101.46,1550.96,Cartão de Débito,6690,Macapá,Amapá,Norte,26,Feminino,0,9
234,2023-01-29,20:29,2023,1,Sunday,Eletrônicos,7094.9,4,0.0,28379.6,PIX,1515,Limeira,São Paulo,Sudeste,44,Feminino,0,5
232,2023-01-29,22:53,2023,1,Sunday,Ferramentas E Construção,59.9,1,4.19,64.09,Cartão de Crédito,3532,Petrolina,Pernambuco,Nordeste,24,Masculino,0,9
241,2023-01-29,00:24,2023,1,Sunday,Eletrodomésticos,584.9,2,46.79,1216.59,Cartão de Crédito,5877,Maringá,Paraná,Sul,32,Feminino,1,10
233,2023-01-29,15:53,2023,1,Sunday,Ferramentas E Construção,234.9,4,0.0,939.6,PIX,1464,São Paulo,São Paulo,Sudeste,41,Masculino,0,8
238,2023-01-29,21:44,2023,1,Sunday,Casa E Limpeza,175.9,3,0.0,527.7,PIX,2921,São Paulo,São Paulo,Sudeste,36,Feminino,1,9
236,2023-01-29,22:00,2023,1,Sunday,Eletrodomésticos,215.9,5,0.0,1079.5,PIX,4305,Piracicaba,São Paulo,Sudeste,36,Feminino,1,9
230,2023-01-29,00:40,2023,1,Sunday,Papelaria E Escritório,17.9,4,7.16,78.75999999999999,Cartão de Débito,5954,Natal,Rio Grande Do Norte,Nordeste,28,Feminino,1,7
231,2023-01-29,18:17,2023,1,Sunday,Alimentos E Bebidas,28.9,4,4.62,120.22,Cartão de Crédito,8279,Nova Iguaçu,Rio De Janeiro,Sudeste,40,Feminino,1,8
237,2023-01-29,18:51,2023,1,Sunday,Livros,84.9,5,29.72,454.22,Cartão de Crédito,7659,Curitiba,Paraná,Sul,39,Masculino,1,9
235,2023-01-29,00:43,2023,1,Sunday,Beleza E Cuidados Pessoais,214.9,5,0.0,1074.5,Cartão de Débito,6990,Itaquaquecetuba,São Paulo,Sudeste,25,Masculino,0,10
239,2023-01-29,23:01,2023,1,Sunday,Casa E Limpeza,98.9,1,0.0,98.9,PIX,8339,Santo André,São Paulo,Sudeste,40,Feminino,0,9
245,2023-01-31,23:06,2023,1,Tuesday,Papelaria E Escritório,7.9,4,0.0,31.6,PIX,6618,Guarulhos,São Paulo,Sudeste,48,Masculino,0,3
246,2023-01-31,21:47,2023,1,Tuesday,Beleza E Cuidados Pessoais,81.9,2,11.47,175.27,PIX,3258,Curitiba,Paraná,Sul,50,Masculino,0,9
244,2023-01-31,18:52,2023,1,Tuesday,Papelaria E Escritório,24.9,5,6.22,130.72,PIX,7022,Olinda,Pernambuco,Nordeste,52,Masculino,0,7
249,2023-01-31,19:26,2023,1,Tuesday,Papelaria E Escritório,8.9,1,0.36,9.26,PIX,4896,Rio De Janeiro,Rio De Janeiro,Sudeste,31,Feminino,0,10
250,2023-01-31,18:51,2023,1,Tuesday,Alimentos E Bebidas,12.9,3,0.0,38.7,Cartão de Crédito,8034,Campinas,São Paulo,Sudeste,35,Feminino,0,10
252,2023-01-31,23:51,2023,1,Tuesday,Ferramentas E Construção,203.0,1,0.0,203.0,PIX,9310,Taubaté,São Paulo,Sudeste,38,Feminino,1,9
251,2023-01-31,22:33,2023,1,Tuesday,Beleza E Cuidados Pessoais,21.9,4,4.38,91.97999999999999,Boleto,6475,Belford Roxo,Rio De Janeiro,Sudeste,55,Feminino,0,9
247,2023-01-31,17:18,2023,1,Tuesday,Alimentos E Bebidas,27.9,1,0.28,28.18,PIX,1799,Contagem,Minas Gerais,Sudeste,31,Feminino,1,9
248,2023-01-31,15:17,2023,1,Tuesday,Beleza E Cuidados Pessoais,126.9,5,19.04,653.54,Boleto,7295,Curitiba,Paraná,Sul,30,Feminino,1,8
242,2023-01-31,23:01,2023,1,Tuesday,Papelaria E Escritório,28.9,4,2.31,117.91,PIX,3924,Belo Horizonte,Minas Gerais,Sudeste,39,Feminino,1,9
243,2023-01-31,17:51,2023,1,Tuesday,Eletrônicos,4409.9,5,440.99,22490.49,Cartão de Crédito,9279,Rio De Janeiro,Rio De Janeiro,Sudeste,43,Feminino,0,9
258,2023-02-01,22:59,2023,2,Wednesday,Alimentos E Bebidas,72.9,3,0.0,218.70000000000002,PIX,7748,Santo André,São Paulo,Sudeste,46,Feminino,0,9
254,2023-02-01,21:07,2023,2,Wednesday,Beleza E Cuidados Pessoais,108.9,4,34.85,470.45000000000005,Cartão de Crédito,9535,João Pessoa,Paraíba,Nordeste,40,Masculino,0,8
257,2023-02-01,20:23,2023,2,Wednesday,Ferramentas E Construção,164.0,4,13.12,669.12,Cartão de Crédito,5832,Nova Iguaçu,Rio De Janeiro,Sudeste,47,Feminino,0,9
259,2023-02-01,21:38,2023,2,Wednesday,Ferramentas E Construção,66.9,2,9.37,143.17000000000002,Cartão de Crédito,7745,Boa Vista,Roraima,Norte,44,Masculino,0,7
255,2023-02-01,19:21,2023,2,Wednesday,Papelaria E Escritório,22.0,4,3.52,91.52,PIX,5529,Porto Alegre,Rio Grande Do Sul,Sul,48,Feminino,0,9
253,2023-02-01,22:45,2023,2,Wednesday,Eletrônicos,5915.9,3,887.38,18635.079999999998,PIX,7127,Curitiba,Paraná,Sul,38,Feminino,0,8
260,2023-02-01,17:40,2023,2,Wednesday,Alimentos E Bebidas,92.9,2,1.86,187.66000000000003,PIX,5015,Rio De Janeiro,Rio De Janeiro,Sudeste,33,Feminino,0,6
256,2023-02-01,00:59,2023,2,Wednesday,Eletrônicos,7901.9,1,711.17,8613.07,Cartão de Débito,8327,Natal,Rio Grande Do Norte,Nordeste,25,Feminino,1,10
267,2023-02-02,22:40,2023,2,Thursday,Eletrodomésticos,1145.9,3,0.0,3437.7000000000003,Cartão de Crédito,7077,Santos,São Paulo,Sudeste,48,Feminino,0,9
263,2023-02-02,21:22,2023,2,Thursday,Beleza E Cuidados Pessoais,72.9,2,0.0,145.8,Cartão de Crédito,9684,Osasco,São Paulo,Sudeste,49,Feminino,0,9
261,2023-02-02,23:03,2023,2,Thursday,Beleza E Cuidados Pessoais,245.9,1,0.0,245.9,Cartão de Crédito,3648,Osasco,São Paulo,Sudeste,39,Feminino,0,5
264,2023-02-02,18:49,2023,2,Thursday,Casa E Limpeza,155.9,1,12.47,168.37,PIX,2720,Salvador,Bahia,Nordeste,43,Feminino,0,8
266,2023-02-02,22:23,2023,2,Thursday,Beleza E Cuidados Pessoais,102.9,5,0.0,514.5,Cartão de Crédito,2573,São Paulo,São Paulo,Sudeste,23,Masculino,1,7
268,2023-02-02,20:12,2023,2,Thursday,Alimentos E Bebidas,53.9,4,8.62,224.22,PIX,9423,Campos Dos Goytacazes,Rio De Janeiro,Sudeste,37,Masculino,1,9
265,2023-02-02,20:17,2023,2,Thursday,Beleza E Cuidados Pessoais,17.9,3,0.0,53.699999999999996,Cartão de Débito,6998,Diadema,São Paulo,Sudeste,27,Feminino,1,2
262,2023-02-02,19:11,2023,2,Thursday,Casa E Limpeza,27.9,2,3.91,59.709999999999994,Cartão de Crédito,9219,Ananindeua,Pará,Norte,48,Feminino,0,9
272,2023-02-03,22:08,2023,2,Friday,Ferramentas E Construção,319.9,5,0.0,1599.5,Cartão de Crédito,6307,Ribeirão Preto,São Paulo,Sudeste,18,Masculino,0,9
270,2023-02-03,19:11,2023,2,Friday,Alimentos E Bebidas,95.0,4,15.2,395.2,Cartão de Crédito,9127,Aparecida De Goiânia,Goiás,Centro-Oeste,44,Feminino,0,7
275,2023-02-03,15:09,2023,2,Friday,Eletrodomésticos,1652.9,4,264.46,6876.06,Cartão de Crédito,1152,Vitória,Espírito Santo,Sudeste,25,Masculino,0,8
269,2023-02-03,17:55,2023,2,Friday,Alimentos E Bebidas,12.9,5,3.22,67.72,Cartão de Crédito,7292,Brasília,Distrito Federal,Centro-Oeste,48,Masculino,0,9
277,2023-02-03,17:44,2023,2,Friday,Alimentos E Bebidas,23.9,2,2.39,50.19,PIX,5415,Teresina,Piauí,Nordeste,45,Masculino,0,10
273,2023-02-03,18:41,2023,2,Friday,Casa E Limpeza,155.9,4,12.47,636.07,PIX,6623,Vila Velha,Espírito Santo,Sudeste,52,Masculino,0,9
274,2023-02-03,14:50,2023,2,Friday,Eletrodomésticos,2682.9,2,0.0,5365.8,PIX,1656,São Paulo,São Paulo,Sudeste,31,Masculino,1,10
271,2023-02-03,22:12,2023,2,Friday,Beleza E Cuidados Pessoais,184.9,3,22.19,576.8900000000001,Cartão de Crédito,5035,Rio De Janeiro,Rio De Janeiro,Sudeste,45,Masculino,0,10
276,2023-02-03,22:03,2023,2,Friday,Casa E Limpeza,112.9,1,0.0,112.9,Cartão de Crédito,2780,Praia Grande,São Paulo,Sudeste,48,Feminino,0,9
284,2023-02-04,18:26,2023,2,Saturday,Eletrodomésticos,3084.9,4,123.4,12463.0,Cartão de Crédito,5207,Cariacica,Espírito Santo,Sudeste,50,Masculino,0,9
278,2023-02-04,20:37,2023,2,Saturday,Alimentos E Bebidas,94.9,4,30.37,409.97,Cartão de Crédito,7884,Caruaru,Pernambuco,Nordeste,43,Feminino,0,4
282,2023-02-04,23:09,2023,2,Saturday,Alimentos E Bebidas,18.9,1,0.0,18.9,Cartão de Crédito,1711,São Paulo,São Paulo,Sudeste,43,Masculino,0,1
285,2023-02-04,19:59,2023,2,Saturday,Eletrônicos,5288.9,5,0.0,26444.5,PIX,1303,São Paulo,São Paulo,Sudeste,43,Feminino,0,9
280,2023-02-04,23:27,2023,2,Saturday,Alimentos E Bebidas,86.9,3,15.64,276.34000000000003,Boleto,2158,Recife,Pernambuco,Nordeste,55,Feminino,0,10
283,2023-02-04,16:12,2023,2,Saturday,Livros,85.9,4,17.18,360.78000000000003,Cartão de Crédito,1651,Juiz De Fora,Minas Gerais,Sudeste,45,Masculino,0,9
281,2023-02-04,17:01,2023,2,Saturday,Beleza E Cuidados Pessoais,189.9,3,0.0,569.7,Boleto,4762,Piracicaba,São Paulo,Sudeste,57,Feminino,0,9
279,2023-02-04,19:40,2023,2,Saturday,Ferramentas E Construção,296.0,5,74.0,1554.0,Cartão de Crédito,4405,São José Dos Pinhais,Paraná,Sul,47,Feminino,0,10
288,2023-02-05,21:11,2023,2,Sunday,Alimentos E Bebidas,7.9,5,3.56,43.06,Cartão de Crédito,2158,Recife,Pernambuco,Nordeste,55,Feminino,0,2
291,2023-02-05,23:25,2023,2,Sunday,Beleza E Cuidados Pessoais,131.9,5,0.0,659.5,Cartão de Débito,7520,Campinas,São Paulo,Sudeste,23,Feminino,1,8
287,2023-02-05,21:25,2023,2,Sunday,Alimentos E Bebidas,82.9,1,4.15,87.05000000000001,Cartão de Crédito,5814,Porto Alegre,Rio Grande Do Sul,Sul,52,Masculino,0,8
286,2023-02-05,22:44,2023,2,Sunday,Casa E Limpeza,172.9,5,77.8,942.3,Cartão de Crédito,8873,Natal,Rio Grande Do Norte,Nordeste,41,Masculino,0,9
293,2023-02-05,15:50,2023,2,Sunday,Alimentos E Bebidas,30.9,3,7.42,100.11999999999999,Cartão de Débito,7816,Natal,Rio Grande Do Norte,Nordeste,19,Feminino,1,10
294,2023-02-05,17:17,2023,2,Sunday,Alimentos E Bebidas,14.9,4,1.19,60.79,Cartão de Crédito,4101,Belo Horizonte,Minas Gerais,Sudeste,46,Feminino,0,8
292,2023-02-05,22:10,2023,2,Sunday,Casa E Limpeza,78.9,2,11.05,168.85000000000002,Cartão de Crédito,9412,João Pessoa,Paraíba,Nordeste,41,Masculino,0,9
290,2023-02-05,21:57,2023,2,Sunday,Alimentos E Bebidas,93.0,3,22.32,301.32,PIX,8736,Natal,Rio Grande Do Norte,Nordeste,47,Masculino,0,9
289,2023-02-05,22:52,2023,2,Sunday,Eletrônicos,4420.9,5,221.04,22325.54,PIX,4905,Uberlândia,Minas Gerais,Sudeste,40,Masculino,0,9
303,2023-02-07,18:52,2023,2,Tuesday,Alimentos E Bebidas,38.9,3,2.33,119.02999999999999,Cartão de Crédito,3967,Belo Horizonte,Minas Gerais,Sudeste,18,Masculino,1,9
301,2023-02-07,17:14,2023,2,Tuesday,Eletrônicos,4408.9,4,881.78,18517.379999999997,Boleto,9104,João Pessoa,Paraíba,Nordeste,55,Masculino,0,9
295,2023-02-07,00:43,2023,2,Tuesday,Casa E Limpeza,102.9,2,10.29,216.09,Cartão de Crédito,6977,Fortaleza,Ceará,Nordeste,32,Masculino,1,9
297,2023-02-07,00:52,2023,2,Tuesday,Eletrônicos,4232.9,3,634.93,13333.63,Cartão de Crédito,2283,Belford Roxo,Rio De Janeiro,Sudeste,33,Masculino,1,10
298,2023-02-07,22:56,2023,2,Tuesday,Ferramentas E Construção,286.9,1,20.08,306.97999999999996,Cartão de Crédito,5298,Aparecida De Goiânia,Goiás,Centro-Oeste,34,Masculino,1,8
302,2023-02-07,00:27,2023,2,Tuesday,Papelaria E Escritório,14.9,2,0.0,29.8,Cartão de Crédito,7275,Campinas,São Paulo,Sudeste,28,Feminino,1,8
296,2023-02-07,16:04,2023,2,Tuesday,Ferramentas E Construção,196.9,4,15.75,803.35,PIX,4627,Rio De Janeiro,Rio De Janeiro,Sudeste,32,Masculino,1,8
300,2023-02-07,21:43,2023,2,Tuesday,Casa E Limpeza,154.9,4,43.37,662.97,Cartão de Crédito,9723,João Pessoa,Paraíba,Nordeste,44,Masculino,0,9
299,2023-02-07,23:07,2023,2,Tuesday,Eletrônicos,4075.9,5,1426.56,21806.06,Cartão de Crédito,6722,Brasília,Distrito Federal,Centro-Oeste,41,Masculino,0,10
313,2023-02-08,00:48,2023,2,Wednesday,Casa E Limpeza,136.0,1,4.08,140.08,PIX,9586,Duque De Caxias,Rio De Janeiro,Sudeste,41,Feminino,0,7
